Document ID,Complex,Simple
35,Indien de instelling besluit om een ongevraagd schriftelijk advies niet of niet geheel uit te voeren wordt op verzoek van de instelling of de cliëntenraad door de LCvV getoetst of dit besluit redelijk is.,"Als de instelling besluit om een ongevraagd schriftelijk advies niet of niet geheel uit te voeren, toetst de LCvV op verzoek van 1 van beide partijen of dit besluit redelijk is."
35,Op basis van deze toets kan de LCvV besluiten om het verzoek in lid 4 sub a of sub b te honoreren.,Vanuit deze toets kan de LCvV besluiten om de vraag uit artikel 18.4 sub a of sub b toe te kennen.
35,"Indien de LCvV besluit dat het advies geheel of voor een deel moet worden uitgevoerd, bepaalt de de LCvV wat uitgevoerd moet worden en wanneer daarmee een aanvang moet worden gemaakt.",De LCvV kan besluiten dat het advies helemaal of voor een deel moet worden uitgevoerd. Dan bepaalt de de LCvV wat er uitgevoerd moet worden.
35,De LCvV heeft tot taak te bemiddelen en zo nodig een uitspraak te doen.,Het is de taak van de LCvV om te bemiddelen en zo nodig een uitspraak te doen.
35,"Degenen die de LCvV in stand houden, zorgen ervoor dat de cliëntenraad en de instelling de handelingen kunnen uitvoeren zoals opgenomen in bijlage III.","Degenen die de LCvV in stand houden, zorgen ervoor dat de cliëntenraad en de instelling de handelingen kunnen uitvoeren zoals in bijlage III staat."
35,Tijdens de procedure bij de LCvV wordt besluitvorming over of de uitvoering van het besluit voor maximaal drie maanden opgeschort.,Tijdens de procedure bij de LCvV staat de besluitvorming over of de uitvoering van het besluit voor maximaal 3 maanden stil.
35,"Binnen drie maanden nadat de verzoekende partij op de hoogte is gesteld van de uitspraak of beslissing van de LCvV, kan beroep worden ingesteld bij de Ondernemingskamer bij het gerechtshof Amsterdam.",De verzoekende partij kan op een uitspraak of beslissing van de LCvV beroep instellen. Dat kan bij de Ondernemingskamer van het gerechtshof Amsterdam. Dat moet binnen 3 maanden nadat de verzoekende partij de uitspraak of beslissing van de LCvV kreeg.
35,"Wanneer de termijn van drie maanden, als bedoeld in lid 4, is verlopen kan de cliëntenraad of de representatief te achten delegatie van cliënten of hun vertegenwoordigers de Ondernemingskamer schriftelijk verzoeken dat de instelling de uitspraak van de LCvV naleeft.",Na de termijn van 3 maanden uit lid 4 kan de cliëntenraad de Ondernemingskamer schriftelijk vragen dat de instelling de uitspraak van de LCvV naleeft.
35,"Verzoeker, als bedoeld in lid 5, is niet-ontvankelijk indien hij niet vooraf schriftelijk aan de instelling heeft verzocht om te handelen hetgeen in het verzoekschrift is neergelegd en deze daarbij niet een redelijke termijn heeft gegeven.",De verzoeker uit lid 5 moet eerst de instelling vragen om te handelen zoals in het verzoekschrift staat. Anders is de verzoeker met het verzoekschrift niet-ontvankelijk.
35,Tegen een uitspraak van de Ondernemingskamer kan geen beroep of cassatie worden ingesteld.,Tegen een uitspraak van de Ondernemingskamer is geen beroep of cassatie mogelijk.
35,De cliëntenraad kan een verzoek in het kader van het recht van enquête indienen bij het gerechtshof te Amsterdam.,De cliëntenraad kan een verzoek vanuit het recht van enquête indienen bij het gerechtshof in Amsterdam.
35,Dit is alleen mogelijk indien de instelling een rechtspersoon is als bedoeld in artikel 3 van Boek 2 van het Burgerlijk Wetboek.,Dit kan alleen als de instelling een rechtspersoon is volgens artikel 3 van Boek 2 van het Burgerlijk Wetboek.
35,"De instelling kan de cliëntenraad ontbinden, indien de cliëntenraad structureel tekortschiet in de behartiging van de gemeenschappelijke belangen van de betrokken cliënten van de instelling waarvoor de vertegenwoordigde cliëntenraad is ingesteld.",De instelling kan de cliëntenraad ontbinden. Dat kan als de cliëntenraad blijvend tekortschiet in behartigen van de gemeenschappelijke belangen van de cliënten van de instelling.
35,De instelling doet dit verzoek schriftelijk en met redenen omkleed op zo een moment dat de cliëntenraad voldoende tijd heeft om zich een goed oordeel te vormen.,De instelling geeft in dit verzoek schriftelijk de redenen. Daarbij moet de cliëntenraad voldoende tijd krijgen om een goed oordeel te vormen over het verzoek.
35,"Wanneer de cliëntenraad van plan is niet in te stemmen, overlegt hij ten minste eenmaal met de instelling.","Wanneer de cliëntenraad niet wil instemmen, overlegt hij ten minste 1 keer met de instelling."
35,"Wanneer de cliëntenraad na het overleg nog steeds niet wil instemmen, laat hij dit de instelling zo snel mogelijk weten.","Wil de cliëntenraad na het overleg nog steeds niet instemmen, dan laat hij dit de instelling zo snel mogelijk weten."
35,"De instelling geeft zo snel mogelijk haar reactie op de mededeling, als bedoeld in het vierde lid, van de cliëntenraad.",De cliëntenraad krijgt van de instelling zo snel mogelijk de reactie op de mededeling uit het vierde lid.
35,kan de instelling de LCvV vragen om toestemming voor de ontbinding van de cliëntenraad.,kan de instelling de LCvV om toestemming vragen om de cliëntenraad te ontbinden.
35,"Wanneer een representatief te achten delegatie van cliënten of hun vertegenwoordigers vraagt om de cliëntenraad te ontbinden en zowel de instelling als de cliëntenraad medewerking weigeren om de cliëntenraad te ontbinden, dan kan de LCvV op verzoek van deze delegatie uitspreken dat de instelling de cliëntenraad dient te ontbinden.","Een representatieve delegatie van cliënten of hun vertegenwoordigers kan vragen om de cliëntenraad te ontbinden. Als zowel de instelling als de cliëntenraad weigeren om de cliëntenraad te ontbinden, dan kan de delegatie de LCvV inschakelen. De LCvV kan op verzoek van deze delegatie uitspreken dat de instelling de cliëntenraad moet ontbinden."
35,"Indien de situatie zich voordoet dat de instelling geen cliëntenraad heeft, spant de instelling zich in om onverwijld een nieuwe cliëntenraad in te stellen die voldoet aan de bepalingen van de wet en deze medezeggenschapsregeling.",Het kan dat de instelling geen cliëntenraad heeft. Die cliëntenraad moet voldoen aan de bepalingen van de wet en van deze medezeggenschapsregeling.
35,"Indien het ontbreken van de cliëntenraad bij de instelling het gevolg is van een verzoek van een representatief te achten delegatie van cliënten of hun vertegenwoordigers als bedoeld in artikel 21.7, wordt voor de toepassing van artikel 8 lid 3 t/m 7, artikel 14 lid 1, 3, 4, 8 en 10 van de wet de betrokken delegatie (tijdelijk) aangemerkt als cliëntenraad voor zover het besluiten betreft omtrent de medezeggenschapsregeling.","Het kan dat er geen cliëntenraad is door een verzoek van een representatieve delegatie van cliënten of hun vertegenwoordigers, zoals in artikel 21.7 staat. Het gaat dan alleen om de toepassing van artikel 8 lid 3 tot en met 7, artikel 14 lid 1, 3, 4, 8 en 10 van de wet."
35,"De medezeggenschapsregeling wordt twee jaar na de dag van ondertekening geëvalueerd op actualiteit, effectiviteit en wenselijkheid.","De instelling en de cliëntenraad beoordelen samen de medezeggenschapsregeling op actualiteit, doeltreffendheid en wenselijkheid. Dat doen zij 2 jaar na de dag van ondertekening ."
35,De instelling en de cliëntenraad gezamenlijk onderschrijven de volgende visie op de medezeggenschap:,De instelling en de cliëntenraad onderschrijven beiden de volgende visie op de medezeggenschap:
35,Samen met de zorgvisie van de GGD is dat de basis onder de samenwerking.,Samen met de zorgvisie van de GGD is dat de basis voor de samenwerking.
35,Er wordt op basis van gelijkwaardigheid en met respect voor elkaar samengewerkt.,Zij werken vanuit gelijkwaardigheid en met respect voor elkaar samen.
35,De Cliënten Advies Raad (CAR) behartigt de collectieve belangen van cliënten die gebruik maken van de diensten van de afdeling MGGZ van de GGD.,De CAR behartigt de gemeenschappelijke belangen van cliënten die de diensten van de afdeling MGGZ van de GGD gebruiken.
35,"De CAR monitort uit cliëntperspectief of de GGD de kwaliteit van zorg, de diensten, de rechten en belangen van cliënten respecteert.","De CAR volgt vanuit het oogpunt van cliënten of de GGD de kwaliteit van zorg, de diensten, de rechten en belangen van cliënten respecteert."
35,Er wordt in openheid en transparantie gewerkt aan optimale kwaliteit van de zorg.,Er wordt in openheid en helderheid gewerkt aan zo goed mogelijke kwaliteit van de zorg.
35,Gezonde bedrijfsvoering en continuïteit van zorg zijn zowel in het belang van de GGD als van cliënten.,Gezonde bedrijfsvoering en voortgang van zorg zijn zowel in het belang van de GGD als van cliënten.
35,Borging van invloed uit cliëntperspectief vindt plaats dicht bij de dagelijkse zorg.,Het zorgen voor invloed uit het oogpunt van cliënten gebeurt dicht bij de dagelijkse zorg.
35,De invloed regel je informeel waar dat kan / formeel waar dat moet.,De invloed regel je informeel waar dat kan en formeel waar dat moet.
35,Kernwaarde in de relatie CAR/GGD is dialoog: in samenspraak tot optimale besluitvorming komen die de kwaliteit en continuïteit van de zorg dient.,Kernwaarde in de relatie tussen de CAR en de GGD is dialoog: in samenspraak tot de beste besluitvorming komen die de kwaliteit en voortgang van de zorg dient.
35,Elkaar aanspreken op afspraken en gedrag: nieuw beleid vraagt van alle spelers nieuw gedrag.,Elkaar aanspreken op afspraken en gedrag; nieuw beleid vraagt van alle betrokkenen nieuw gedrag.
35,Wederzijdse betrouwbaarheid is het nakomen van gezamenlijk gemaakte afspraken en constructief meedenken.,Wederzijdse betrouwbaarheid is het nakomen van samen gemaakte afspraken en opbouwend meedenken.
35,"Medezeggenschap doe je samen, ieder in zijn eigen rol en uit eigen perspectief.","Medezeggenschap doe je samen, ieder in zijn eigen rol en uit eigen gezichtspunt."
35,Medezeggenschap (het “raadswerk”) wordt passend gefaciliteerd.,Medezeggenschap (het “raadswerk”) wordt passend mogelijk gemaakt.
35,de locatiebezoeken zijn gemaximeerd tot een bedrag van 250 euro per jaar;,de locatiebezoeken hebben een grens van 250 euro per jaar
35,vergoeding van locatiebezoeken vindt plaats na verantwoording daarvan.,vergoeding van locatiebezoeken gebeurt na verantwoording daarvan
35,de uitvoering van artikel 3 lid 2 tot en met 9 Wmcz 2018.,uitvoeren van artikel 3 lid 2 tot en met 9 Wmcz 2018.
35,het opstellen van de medezeggenschapsregeling;,opstellen van de medezeggenschapsregeling.
35,de uitvoering van de medezeggenschapsregeling;,uitvoeren van de medezeggenschapsregeling.
35,het instellen van meer cliëntenraden bij een instelling die daartoe verplicht is;,instellen van meer cliëntenraden bij een instelling die daartoe verplicht is.
35,het instellen van een centrale cliëntenraad;,instellen van een centrale cliëntenraad.
35,de verdeling van bevoegdheden tussen (centrale) cliëntenraden;,verdelen van bevoegdheden tussen (centrale) cliëntenraden.
35,de wijze van het geven van begrijpelijke informatie;,hoe begrijpelijke informatie te geven.
35,de wijze van openbaarmaking van vacatures in de cliëntenraad;,hoe vacatures in de cliëntenraad openbaar te maken.
35,het vrijwillig instandhouden van een cliëntenraad;,het vrijwillig in stand houden van een cliëntenraad.
35,de ontbinding van een vrijwillige cliëntenraad;,ontbinden van een vrijwillige cliëntenraad.
35,de wijze waarop de cliëntenraad wensen en meningen van de cliënten inventariseert en de cliënten over zijn werkzaamheden en resultaten informeert;,hoe de cliëntenraad wensen en meningen van de cliënten verzamelt.
35,de wijze waarop de instelling de cliëntenraad faciliteert in bovenstaande communicatie;,hoe de instelling de cliëntenraad ondersteunt in bovenstaande communicatie.
35,de wijze waarop de cliëntenraad de resultaten van de inspraak meeneemt in zijn werkzaamheden en de wijze waarop hij de cliënten hierover informeert;,hoe de cliëntenraad de resultaten van de inspraak meeneemt in zijn werkzaamheden.
35,de uitvoering van artikel 6 Wmcz 2018.,uitvoeren van artikel 6 Wmcz 2018. uitvoeren van artikel 7 Wmcz 2018.
35,vergoeding van kosten die de cliëntenraad maakt voor het voeren van rechtszaken wanneer deze noodzakelijk zijn en de instelling hiervan op de hoogte is gesteld;,vergoeding van kosten die de cliëntenraad maakt voor het voeren van rechtszaken wanneer deze nodig zijn en de instelling hiervan op de hoogte is gesteld.
35,"het vragen van advies over de onderwerpen genoemd in artikel 7 lid 1 aan de cliëntenraad met het adviesrecht, indien en voor zover die zijn opgenomen in de medezeggenschapsregeling;","vragen van advies over de onderwerpen genoemd in artikel 7 lid 1 aan de cliëntenraad met het adviesrecht, als en voor zover die in de medezeggenschapsregeling staan."
35,het volgen van de wettelijke adviesprocedure;,volgen van de wettelijke adviesprocedure.
35,de uitvoering van artikel 4 lid 2 t/m 4 Wmcz 2018.,uitvoeren van artikel 8 lid 1 t/m 5 Wmcz 2018.
35,"het vragen van instemming over de onderwerpen genoemd in artikel 8 lid 1 aan de cliëntenraad met het instemmingsrecht, indien en voor zover die zijn opgenomen in de medezeggenschapsregeling;","vragen van instemming over de onderwerpen genoemd in artikel 8 lid 1 aan de cliëntenraad met het instemmingsrecht, als en voor zover die in de medezeggenschapsregeling staan."
35,het volgen van de wettelijke procedure;,volgen van de wettelijke procedure.
35,de uitvoering van artikel 9 lid 2 en 3 Wmcz 2018:,uitvoeren van artikel 9 lid 2 en 3 Wmcz 2018:
